47
0
0
15
0
0
0
38
11
0
0
0
0
0
29
0
0
0
0
0
0
0
0
0
0
0
0
16
0
35
0
0
0
0
27
0
0
3
0
0
7
0
0
0
0
0
0
0
52
0
0
0
0
0
0
0
0
0
30
0
0
0
0
0
0
0
10
2
7
0
0
10
0
0
37
15
0
0
20
0
0
7
37
0
0
1
0
23
0
24
13
19
0
0
0
0
65
0
0
0
0
0
0
0
48
13
12
0
0
0
0
0
0
8
4
0
0
0
0
0
